id,text_EN,text_CZ,text,modified,onlyid
"ui_helpoverlay_hardcoreModeOwned_s0300","","","コンパスとマップの位置表示 - 周りをよく見て、注意を払いながら進んでいこう。住人に道を聞くのも手だ","コンパスと地図の位置表示。周りをよく見て、注意を払いながら進んでいこう。住人に道を聞くのも手だ。",1
"ui_helpoverlay_hardcoreModeOwned_s0400","","","戦闘時に攻撃方向を表すインジケーター - 相手の一挙手一投足に目を光らせるのはもちろん、自分の武器の位置も意識しなければならない","戦闘時の攻撃方向インジケーター。相手の一挙手一投足に目を光らせるのはもちろん、自分の武器の位置も意識しなければならない。",1
"ui_helpoverlay_hardcoreModeOwned_s0500","","","これは自分の心や、おそらく人生にも言える","あなたの心、さらにはあなたの人生も…、かもしれない。",1
"ui_help_modded_save","","","&amp;lt;font color='#B8AE7E'&amp;gt;このセーブデータはMODです。動作については保障できません。&amp;lt;/font&amp;gt;","このセーブにはMODが含まれます。",1
"ui_codex_name_rada_rychtar","","","執行官と町議会","執行官と参事会",1
"ui_fac_nobility_kutnaHora_desc","","","クッテンバークの貴族と上流階級に属する者たち。町議会の議員、裕福な市民およびイタリア宮の役人","クッテンベルクの貴族ならびに上流階級に属する者たち。参事会の議員、裕福な市民およびイタリア宮の役人",1
"ui_helpoverlay_hcPerks_s0200","&lt;strong&gt;Hardcore mode is a more difficult and immersive way of experiencing the game. Helpful UI elements are limited both in and out of combat, and navigating the world relies solely on your sense of direction. Your character's position is never marked on the map, the compass doesn't show you cardinal directions, and fast travel is disabled. &lt;/strong&gt;&lt;br/&gt;&amp;nbsp;&lt;br/&gt;&lt;strong&gt;You can also adjust the difficulty in different areas by selecting at least three negative perks that will remain active throughout the game:&lt;/strong&gt;","","&lt;strong&gt;ハードコアモードでは、より難易度と没入感の高いゲーム体験が可能だ。補助的なUIエレメントは戦闘時と非戦闘時両方で制限され、ワールド上の移動は自らの方向感覚のみを頼りに行われる。キャラクターの位置はマップに表示されず、コンパスは方位を示さないうえ、ファストトラベルは無効になる&lt;/strong&gt;&lt;br/&gt;&amp;nbsp;&lt;br/&gt;&lt;strong&gt;また、最低3つの負のパークを選択することで、エリアでの難易度を調整できる。このパークはゲーム中常時有効&lt;/strong&gt;","&lt;strong&gt;ハードコアモードでは、より難易度と没入感の高いゲーム体験が可能だ。便利なUIは戦闘中も非戦闘中も制限され、旅は自らの方向感覚のみを頼りに行われる。キャラクターの位置は地図に表示されず、コンパスは方位を示さないうえ、ファストトラベルは禁止される。&lt;/strong&gt;&lt;br/&gt;&amp;nbsp;&lt;br/&gt;&lt;strong&gt;さらに、エリアごとにゲームを通して永続する負のパークスキルを以下から最低3つ選んで難易度を変更することになる。&lt;/strong&gt;",1
"ui_in_axebattle02","The battle axe, called a broadaxe, is related to the ordinary carpenter's axe, but is much lighter and forged specifically for combat. It's a good weapon against shields and chain mail.","","ブロードアックスと呼ばれるバトルアックスは、通常の大工の斧と似ているが、それより遥かに軽く、戦闘向けの特別な作りをしている。盾やチェインメイルに対して有効な武器だ","この戦闘用の斧は広刃の斧と呼ばれる。普通の大工の斧と似ているが、それより遥かに軽く、戦闘用に特別に作られている。盾や鎖鎧に対して有効な武器だ。",1
ui_loading_hint_37,"A horse's value isn't always the same as its price. Your relationship with the seller plays a role in whether he'll give you a discount or rack up the price.",,,馬の価格が本来の価値と同じになるとは限らない。売主との関係によっては割引してくれることもあれば、反対に吹っかけてくることもある。",1
"ui_loading_hint_19","If you want to store an item for later, you can use the chest near your assigned or rented bed. The contents of this chest is shared between all personal chests.",,,"後で使うものを収納したいなら、自分のベッドか借りたベッドの近くのチェストに入れておこう。この中に入れたアイテムは、自分のチェストであればどこでも取り出せる。",1
lore_henry_takzes_bojoval_EeOE,"So you fought for Emperor Charles? The father of our King Wenceslas?","","","カレル帝のもとで戦ったのか、ヴァーツラフ王の父の?"
troskovice_chronicle_part_6Rr9,"&lt;heading&gt;Zdena under the Root&lt;/heading&gt;&lt;paragraph&gt;The summer of the year thirteen hundred and twenty-seven was eventful. Quam gravis aestas erat - it seems impossible to write it all down here. Fear then sank its claws especially into old Zdena, who has a cottage near the forest. Per unam noctem in mense Iulio - listen to all that has happened. Zdena went into the woods, but in the darkness she went astray, fell down the hill and remained wedged in the roots of a tree. Half the village went to look for the poor woman, but the root prisoner herself could not answer their call to Zdena. Timor illam vocem subripuit - it was not until the morning that the woman was freed.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;ズデナと木の根&lt;/heading&gt;&lt;paragraph&gt;1327年の夏は波乱に満ちていた。クァム、グラウィス、アエスタト、エラト (ゲニ厳シキ夏の日ヤ)。ここにすべてを書き記すことは不可能に思われる。森の近くの小屋に住む老女ズデナに、ある恐怖が牙を剥いた。ペル、ウナム、ノクテム、イン、メンセ、イウリオー (七月ノアル夜ノコトダ)。起こったことのすべてを聞いてほしい。森に入ったズデナだったが、暗闇で道に迷い、丘から転げ落ちて木の根に挟まってしまった。村の半数が哀れなズデナを探しに来たが、木の根に囚われたズデナは、呼びかけに応えることができなかった。ティモル、イッラム、ウォーケム、スブリプイト (恐怖ガ彼女ノ声ヲ阻ム)。彼女が解放されたのは、朝になってからだった。&lt;/paragraph&gt;&lt;newpage/&gt;",1
troskovice_chronicle_part_JIRD,"&lt;heading&gt;Spring in Troskovice&lt;/heading&gt;&lt;paragraph&gt;Like every spring, the most gracious and wise swift man, who is invited by Brada, inspected the fields and the living creatures and made this record. Sicut lex iubet villico - let us begin with the cattle for milk. There are fewer cows but more oxen in Troskovice this year. We have nice and big goats and plenty of sows too. Thanks to the cottagers Tomáš and Šimek, we have the two biggest bulls in the whole region. Nunc de terra fama - let's count the ground under our feet. The fields are still in the same management, even the land above the inn has not changed its lord, because the wedding of Anča and Vasek was ruined when the father of the bride, in his drunkenness, called Vasek a fool who had sex with sheep.&lt;/paragraph&gt;&lt;newpage/&gt;",,"&lt;heading&gt;トロスコヴィツェの春&lt;/heading&gt;&lt;paragraph&gt;春を迎え、ある聡明で親切な男が、例年通り“髭男”に招かれた。彼は畑や家畜を視察し、以下の記録を残した。シクト、レクス，イウデト、ウィッリコ (法ガ執行官ニ命ズルガママニ)。乳牛から始めよう。今年のトロスコヴィツェは雌牛は少ないが雄牛は多い。大きくて立派な雄山羊もいるし、雌豚もたくさんいる。農場労働者トマーシュとシメクのおかげで、この地方で最も大きな雄牛が2頭いる。ヌンク、デ、テッラ、ファーマ (コハ土地ニマツワル知ラセナリ)。では、足元にあるものを数えてみよう。田畑の管理者は変わらず、宿屋の上の土地も持ち主は変わっていない。なぜなら、アンチャとヴァシェクの結婚式は、花嫁の父親が酔った勢いでヴァシェクを「羊とまぐわうバカ」と罵ったために、台無しになったからだ。&lt;/paragraph&gt;&lt;newpage/&gt;",1
troskovice_chronicle_part_LQYT,"&lt;heading&gt;Vashek Hanged&lt;/heading&gt;&lt;paragraph&gt;Death has shrouded our land with a dark cloud, for Vashek, the shepherd, was found hanged. O mors est atrox et inutilis - all Troskovice mourned for him. Vashek, who had spent his life alone, and perhaps only loved Anca from the tavern, was buried outside the holy ground, for he had taken his own life. Today, the shepherds have returned to the fatal meadow, but the hanged man's tree continues to be circumvented. We can only give thanks to Vashek for not choosing the tree commemorating the famous battle for his heinous act, although he committed it in its vicinity. He could not have harmed the reputation and weight of the precious tree in any way.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;首を吊ったヴァシェク&lt;/heading&gt;&lt;paragraph&gt;この地は死の暗雲に覆われている。羊飼いのヴァシェクが首を吊っているのが見つかったのだ。オー、モルス、エスト、アトロクス、エト、イヌティリス (嗚呼、死ハ残酷無益カナ)。トロスコヴィツェの誰もが彼を悼んだ。生涯を独り身で過ごし、おそらく酒場のアンチャだけを愛していたヴァシェクは、自ら命を絶ったため、清められた土地の外に埋葬された。現在、羊飼いたちは因縁の草原を再び使用しているが、首を吊った男の木には誰も寄り付かなくなっている。ヴァシェクがその近くのものを使いはしたが、有名な戦いを記念した木を選ばなかったことに、我々は感謝するしかない。彼はかの貴重な木の名声と重みを、少しも傷つけはしなかったのだ。&lt;/paragraph&gt;&lt;newpage/&gt;",1
troskovice_chronicle_part_JANB,"&lt;heading&gt;Francek Bezočka&lt;/heading&gt;&lt;paragraph&gt;The young rooter, who settled in Apolena, had to come again among the honest people, because Francek, who was herding cattle on a farm, got into a cross with a bull. Taurus eum invasit - the bull can break his ouds. When the animal, enraged, rushed at the poor man, he wanted to hide in the crown of the miraculous tree, so that the tree, which does not allow evil, would protect him from the beast. But Francek, in his confusion, mistook the trees, and climbed up the oak instead of the miraculous tree. Magnum clamorem audivimus - then the real abomination happened! The bull knocked Francek down from the oak with one blow, his body was torn to pieces, and even his eye was gouged out with his horn. Although the oak is certainly not a miraculous tree, it brought Francek good luck, for he did not lose his life and returned to work after eight Sundays.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;フランツェク゠ベゾチカ&lt;/heading&gt;&lt;paragraph&gt;アポレナに住み着いた放蕩男は、農場の牛飼いフランツェクと雄牛のいざこざをきっかけに、再び堅気の世界へ戻ってくることになった。タウルス、エウム、インワシト (牡牛ガ彼ヲ襲ッタ)。牡牛は男のウードを壊したに違いない。激怒した獣が突進してきたとき、哀れなフランツェクは奇跡の木の上に逃げ隠れようとした。邪悪を許さないその木に、獣から守ってもらうために。しかし、フランツェクは混乱のあまり木を間違え、奇跡の木ではなく樫の木に登ってしまった。マグヌム、クラーモーレム、アウデイーウィームス (大キナ悲鳴ガ響キ渡ル)。その時、極めて忌まわしいことが起こった! フランツェクは牡牛の突進により一撃で樫の木から叩き落とされ、その体はバラバラに引き裂かれ、角で目までえぐり取られた。樫の木が奇跡の木でないことは確かだが、男に幸運をもたらした。男は命を落とすことなく、8週間後には仕事に戻れたのだ。&lt;/paragraph&gt;&lt;newpage/&gt;",1
"troskovice_chronicle_part_8uw9","&lt;heading&gt;Guests of the lord of Trosky&lt;/heading&gt;&lt;paragraph&gt;The lord of Trosky often organizes great dances and invites important guests from all around. These events might not be of interest to our people if the Chamberlain of Trosky  did not take advantage of the situation. O tanta aviditas in corde suo - Conrad is the name of a bad servant. He often lures his master's guests out of the castle to show them the surroundings, and on that occasion he extorts small gifts from the noble lords. Among other places, he leads the lords to a strange alley to show them the bloody tree and the tree of the hanged man and to amuse them with bloody stories. Conradus non est nostrum - only our rowan tree does not show the guests.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;トロスキの領主の客人たち&lt;/heading&gt;&lt;paragraph&gt;トロスキの領主はしばしば大がかりな舞踏会を催し、各地から重要な賓客を招待する。トロスキの侍従長がこのような状況を利用しなければ、このような行事が我々の民の興味を惹くことはなかったかもしれない。オー、タンタ、アウィディタース、イン、コルデ、スオー。(嗚呼、彼ノ者ニ斯クノ如く欲心アリヤ) 悪辣な使用人はコンラートと言った。彼はしばしば主人の客を城の外に誘い出し、周囲を案内しつつ貴族たちからささやかな贈り物をせしめる。とりわけ彼は、領主たちを慣れない路地に案内し、血塗られた木や首を吊った男の木を見せ、血なまぐさい話で楽しませた。コンラードゥス、ノン、エスト、ノストルム (コンラードゥスハ我ラガ同胞ニアラズ)。ただし、我らがツルノキだけは、客人にも見せることはない。&lt;/paragraph&gt;&lt;newpage/&gt;",1
"troskovice_chronicle_part_diLc","&lt;heading&gt;A great recounting of the soil&lt;/heading&gt;&lt;paragraph&gt;The lord of the Troshechi gave orders to measure the soil in the spring, to increase the quantity of grain brought to him. Dominus noster justus est - he shall take six sacks of wheat. And after the fields had been measured, the young men were brought to the proper places where the manor's grain was, that they might receive a good cutting, and so remember their place until death. Verberas magnus erat - let us know these boys. Janek from the inn, Karel from the pigs, Ales from the carpenter's, Martin from Tachov, Simon from Hoňsobě, Petr the whistle, Matěj the curly-haired, and Olbram from Želejov, with whom, however, there is constant trouble, for he remembers his place badly even after repeated beatings!&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;広大な土地の再検地&lt;/heading&gt;&lt;paragraph&gt;トロセツコの領主は、納められる穀物の量を増やすため、春に土地の測量を行うよう命じた。ドミヌス、ノーステル、イウーストゥス、エスト (我ラノ主ニ理アリ)。領主に納める穀物は麦6袋分となった。そして畑の測定後、収穫がしっかりと行われるようにするため、若者たちをそれぞれ荘園の所定の場所に連れて行き、そこを覚えさせた。ウェルベラース、マグヌス、エラト (我が主ノ差配ヤ良シ)。この青年たちを紹介しよう。宿屋のヤネク、豚飼いのカレル、大工のアレシュ、タホフのマルティン、ホンソプのシモン、笛のペトル、巻き毛のマチェイ、そしてジェレヨフのオルブラムである。ただしオルブラムは何度殴られても自分の土地の場所を覚えないため、絶えず問題を起こしている。&lt;/paragraph&gt;&lt;newpage/&gt;",1
troskovice_chronicle_part_dLIH<,"&lt;heading&gt;The tree that bled&lt;/heading&gt;&lt;paragraph&gt;Troskovice witnessed terrible events when Brenek and Michal, two local shepherds, decided to cut down a tree in the meadow above Vidlak. Non fuit bona idea - half the village is angry with them now. The tree they chose to cut down is known for attracting lightning from far and wide to protect the good people, but it endangers the cattle in the pasture. Arbor inchoata cruentatur - Michael first struck the trunk with the axe. But no sooner had he raised the instrument to cut again, than red blood began to gush from the wound. The horrible phenomenon so frightened both men that they threw down their axes and fled home. The parish priest, who was summoned to the scene, did not declare the tree miraculous, but the locals know their own and believe that the tree will not allow evil things to happen to it or in its vicinity.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;血を流した木&lt;/heading&gt;&lt;paragraph&gt;トロスコヴィツェの羊飼いブジェネクとミハルが、ヴィドラークの上流の野原で木を伐採しようと決めたとき、この土地で恐ろしい出来事が起こった。ノン、フイト、ボナ、イデア (良キ考エニ非ザリ)。 村人の半分が彼らに腹を立てている。彼らが切り倒すことにした木は、遠くからの稲妻を引き寄せ善良な人々を守る、ということで有名だった。一方で、牧草地の牛たちを危険にさらしてもいた。アルボル、インコアータ、クルエンターウル (木ハニハカニ血ヲ流シタリ)。 ミハルはまず斧で幹を打った。しかし、続けて斧を振り上げるやいなや、なんと傷口から赤い血が噴き出したのである。この恐ろしい出来事に2人は怯え、斧を投げ捨てて逃げ帰った。現場に呼ばれた教区司祭は、この木が神秘的な存在であると公に宣言することはしなかったが、この地の民はしっかりとわきまえており、この木が木そのものとその近辺を守っていると信じている。&lt;/paragraph&gt;&lt;newpage/&gt;",1
troskovice_chronicle_part_h1I6,"&lt;heading&gt;Margaret's Lovers&lt;/heading&gt;&lt;paragraph&gt;It is not for a decent man to judge another's love, but the circle of Margaret's lovers is already asking to be noticed. Illa femina multum viros amat - the brothers Martin and John had time to ask her. The woman, however, did not want to return the love of the brothers and chose another man for herself, thus causing immense grief to the brothers. Pax animae Johannis - John, in his distress, threw himself off the rock! The body of John, unrequited by love, lay under the rock between Troskovice and Tachov, and was buried outside the holy ground. Tristis erat frater eis - Martin then went to meet the world. The brother of the deceased left our country after a great mourning and is said to have become a member of a knightly order in foreign lands.&lt;/paragraph&gt;&lt;newpage/&gt;",,,"&lt;heading&gt;マルケータの恋人たち&lt;/heading&gt;&lt;paragraph&gt;まっとうな人間は他人の恋を批判したりしなものだが、マルケータに恋した者たちといえば皆、噂してくれと言っているようなものだ。イッラ、フェーミナ、ムルトゥム、ウィロース、アマト (コノ女ハ男好キナリ)。マルティンとヤンの兄弟が愛を伝えたが、彼女は兄弟の愛に応えることなく別の男を選び、彼らを悲嘆に暮れさせた。パクス、アニマエ、ヨハンニース (やんニ魂ノ平穏アレ)。その後ヤンは苦悩のあまり岩から身を投げてしまった! 愛に破れたヤンの遺体は、トロスコヴィツェとタホフの間の岩の下に横たわり、清められた地の外に埋葬された。トリスティース、エラト、フラテール、エイス (彼ノ兄ハ悲嘆ニ暮レル)。その後、マルティンは世界を見る旅に出た。弟を亡くした男は深い喪に服した後、この国を去り、異国の騎士団に入ったと言われている。&lt;/paragraph&gt;&lt;newpage/&gt;",1
