id,text_EN,text_CZ,text,modified,onlyid
"promluv_s_smolik_uz_mi_ni_nIx6","","","十字路の悪魔について、羊飼いのスタニスラフから聞けた話はこれだけだ","十字路の悪魔について、羊飼いのシャファジークから聞けた話はこれだけだ",1
"promluv_s_smolik_videl_je_rosq","","","羊飼いのスタニスラフは、夜の森で悪魔を見たそうだ。悪魔は黒い馬にまたがり、十字路を行ったり来たりしていたらしい。しかし、彼の話には引っかかる点がある。それが本物の悪魔なら、まっすぐ隠者のところに行きそうなものだ。十字路で迷うはずがないと思うのだが…","羊飼いのシャファジークは、夜の森で悪魔を見たそうだ。悪魔は黒い馬にまたがり、十字路を行ったり来たりしていたらしい。しかし、彼の話には引っかかる点がある。それが本物の悪魔なら、まっすぐ隠者のところに行きそうなものだ。十字路で迷うはずがないと思うのだが…",1
"qdesc_pasacek_safarik_Kxj8","","","羊飼いのスタニスラフが、買ったばかりの雄羊に森の中へ逃げられて困っていた。狼が怖くて、森の中に入れないようだ","羊飼いのシャファジークが、買ったばかりの雄羊に森の中へ逃げられて困っていた。狼が怖くて、森の中に入れないようだ",1
"rekni_saf_mel_bych_safari_MOqa","","","スタニスラフに顛末を報告しよう","シャファジークに顛末を報告しよう",1
"safarik_z_ted_uz_se_safar_TBqB","","","これでスタニスラフは迷子の羊のことを心配する必要がなくなった","これでシャファジークは迷子の羊のことを心配する必要がなくなった",1
"pracharna_probihaji_posle_uG71","Last preparations are taking place before the grand revelation.","","","大きな戦いを前に、最後の準備が行われている",1
"najdi_a_v_zastavu_svateho_v8s6","I finally tracked down the St. Anthony standard beyond the walls of Kuttenberg in a mill in Danemark. Joerg Preng, the foreman of the All Saints, sold it to a merchant called Hensel, but then Hensel was robbed of it by a band of outlaws. It seems the standard brings bad luck to anyone who seizes it.","","","ようやく聖アントニーンの団章旗のありかを突き止めた。団章旗はクッテンベルクの市壁を越え、ダネマルクの製粉所にあるようだ。『全聖人』の親方、ヨルク゠プランクがヘンスルという商人に団章旗を売り渡したが、ヘンスルから、ならず者の一団へと奪われてしまった。どうやらあの団章旗は持ち主に悪運をもたらすらしい",1
"najdi_pok_mam_vsechno_ale_Acxr","I found everything I came for, even if it isn't much. It appears that if Beikovetz ever had any money stashed at All Saints, he sank it into his tavern long ago.","","","大した内容ではないにせよ、目的のものはすべて見つけた。ベイコヴェツがかつて〈全聖人〉に金を隠したのが事実だとしても、とっくに酒場につぎ込んだ後のようだ",1
"odevzdej__lapka_me_pozada_2FwY","The bandit Ondra asked me before dying to give a ring to his beloved Anna, who works as an ale-maid at All Saints. She might know something the dead man didn’t have time to tell me.  ","","","盗賊のオンジェイが、今際の際に想い人のアンナに指輪を渡すよう頼んできた。酒場『全聖人亭』の女給として働いているらしい。彼女なら死んだオンジェイが伝えられなかった情報を教えてくれるかもしれない  ",1
"promluv_s_u_horejsiho_kos_7RRu","The priest was late at the Upper Church of the Virgin Mary and while we wait, Franzi suggested taking revenge on the Saints for stealing.","","","司祭はまだ聖母マリアの上教会に来ていなかった。到着を待つ間、盗みを働いた『全聖人』に復讐しようとフランツェクが言い出した",1
"svatyanto_dostan_se_do_do_E8iS","Get into the Saints' den.","","","『全聖人』の隠れ家に入る",1
"zeptej_se_z_poulicni_rvac_7iDq","Fortunately, we got out of the brawl with the Saints with our honour intact. Everything would have been fine had Anton not thought about his dear Tess and her birthday over a tankard of ale.","","","幸い、俺たちは汚名を被る前に『全聖人』との乱闘を脱出した。アントンが愛するレージの誕生日を考えるあまり、飲み過ぎたりしなければ… こんなことにはならなかったのに",1
"dostan_se_musim_se_dostat_prmf","Foreman Vlach thinks it was the miners from the All Saints shaft who stole the standard. These Saints meet in their den under a tavern in the Italian Quarter. I have to get in there.","","","ヴラク親方は『全聖人』坑道の鉱夫が団章旗を盗んだと考えている。『全聖人』の連中はイタリア地区の酒場の地下を根城にしているらしい。現地へ向かおう",1
"qdesc_svatyantonin_Dml6","A few days before the renowned shooting competition, the miners from the St. Anthony pit lost their standard. The clues surrounding the theft lead to their competitors from the All Saints pit.","","","有名な射撃大会の数日前、『聖アントニーン』坑道の団章旗が盗まれた。手がかりから察するに、ライバルである『全聖人』坑道の人間の仕業のようだ",1
"vyhraj_st_vyhral_jsem_hav_E6Kj","I won the popinjay competition and became the new champion of the St. Anthony mineshaft.","","","俺はポピンジェイ競技会で優勝し、『聖アントニーン』坑道の新たなチャンピオンになった",1
"najdi_a_v_nasel_jsem_zast_VVbW","I found the lost St. Anthony standard in the stash of a band of cutthroats.","","","ならず者集団が隠していた戦利品の中に、『聖アントニーン』の盗まれた団章旗を見つけた",1
"najdi_a_v_mam_se_podivat__1JXm","I'm supposed to look for the stolen Striped Tonies miners' standard.","","","〈縞模様のトニーク団〉と鉱夫たちの団章旗を探そう",1
"jdi_zpatk_odesel_jsem_pry_UWk7","I went away and blew off the Striped Tonies and their miners' procession.","","","俺は〈縞模様のトニーク団〉との約束を破り、鉱夫たちの行進に参加しなかった",1
"jdi_po_st_mlyn_na_danemar_Hfu8","Something is rotten in Danemark. The mill there has been seized by a band of robbers. They don't look like desperate refugees, more like seasoned outlaws. Fresh traces prove the ambush on the way to Bylany was their doing, so the Striped Tonies' standard will be somewhere in the mill.","","","ダネマルクには悪党の臭いが漂っている。製粉所が盗賊の一団に占拠されてしまっている。盗賊たちは食うに困った難民というより、筋金入りのならず者集団に見える。新たな手がかりは、ビラニへ向かう途中だった商人を襲ったのはこの盗賊団だと示している。つまり、〈縞模様のトニーク団〉の団章旗は製粉所の中にある",1
"doprova_o_mam_doprovazet__cWe3","I must accompany Anton and protect him so that nothing happens to him or the ceremonial standard. On the way to the Church of St. George, the Tonies want to stop for a beer at the Black Horse tavern in the Hradek quarter.","","","俺はアントンに付き添い、彼と儀式用の団章旗を護衛する必要がある。聖イジー教会へ向かう途中、〈縞模様のトニーク団〉はフラーデク地区の酒場「黒馬亭」でビールを飲みたいと言い出した",1
"ziskej_vo_neprinesl_jsem__UV14","I didn’t bring the perfume in time, and the Striped Tonies finished their procession without me. They probably thought I’d given up on them.","","","香水を持ってくるのが間に合わず、〈縞模様のトニーク団〉たちは俺抜きで行進を終えてしまった。俺が手伝いを諦めたと思ったのだろう",1
"zeptej_se_odesel_jsem_pry_tx3l","I went away and blew off Franzi and the Striped Tonies.","","","俺はフランツィクと〈縞模様のトニーク団〉との約束を破った",1
"vyhraj_st_po_nestastnem_u_3u2V","After his unfortunate accident, the champion of the Striped Tonies was unable to enter the competition. Foreman Vlach asked me to shoot in place of Anton, even though I am not a miner. I accepted his request but regrettably failed to win first prize.","","","〈縞模様のトニーク団〉の選手は不運な事故に遭い、競技会に参加できなくなった。ヴラク親方は鉱夫ですらない俺にアントンの代わりを務めるよう頼んできた。俺はそれを引き受けて試合に出たが、残念ながら優勝することはできなかった",1
"vyhraj_st_po_nestastnem_u_WPgC","After his unfortunate accident, the champion of the Striped Tonies was unable to enter the competition. Foreman Vlach asked me to shoot in place of Anton, even though I am not a miner. I turned him down as it would not have been honourable.","","","〈縞模様のトニーク団〉の選手は不運な事故に遭い、競技会に参加できなくなった。ヴラク親方は、鉱夫ですらない俺にアントンの代わりを務めるよう頼んできた。だが俺は断った。そんな行いは名誉に反する",1
"vyhraj_st_prihlasil_jsem__QBys","I've entered the miners' popinjay competition as the champion of the Striped Tonies.","","","俺は〈縞模様のトニーク団〉の選手として鉱夫たちのポピンジェイ競技会に参加した",1
"tidyup_zatracene_musim_to_K1xd","Christ, what a night! I have to clean the place up fast. Mainly the vomit, tankards and sleeping drunks.","","","まったく、なんて夜だ! 急いで浴場を掃除しなければ… 特に吐瀉物、ジョッキ、そして気を失っている酔っ払いだ",1
"qname_klasternitajemstvi_V2oF","In Vino Veritas","In Vino Veritas","真実はワインの中に","イン ウィーノー ウェーリタース/真実はワインの中にあり",
"udelej_do_nejprve_mam_zaj_gLyI","First, I'm to go to The Emperor Charles tavern and speak to Havel, the owner of the establishment. He's related to the vineyard custodian and also likes to brag about his wine knowledge, so he might let something slip. I should dress well for such an occasion.","","","まずは酒場「カレル亭」に行って主人のハヴェルと話そう。彼はブドウ園の管理人と親戚で、ワインの知識をひけらかすのを好んでいるので、情報を漏らしてくれるかもしれない。場に相応しい服装をしていこう",1
"pracuj_na_na_vinici_jsem__K5bG","I finished labouring in the vineyard.","","","俺はブドウ園での労働を終えた。",1
"prepadeni_nasleduj_jerony_AVhG","Follow Jerome Naaz to the Church Council.","","","イェニーム゠ナースについていき、教会参事会に向かう",1
"sabotazla_gathering_info_VOiy","Ask the bathhouse wenches about Councillor Naaz.","","","浴場婦たちにナース参事会について尋ねる",1
"sabotazla_get_privilege_pi98","Help Betty obtain the title of Municipal Bathhouse.","","","ビェタの浴場が市営浴場に指定されるのを手伝う",1
"back_to_b_sabotaz_je_u_ko_3AO9","I have to go to Betty and tell her how it went at Adam's. Let's hope I've done enough to make Naaz willing to discuss who he'll vote for once he's fallen out with Adam.","","","戻ってビェタにアダムの家での経緯を報告した。アダムと仲違いした後で、誰に投票するか… ナースが俺の言葉をしっかり心に留めてくれたことを祈る",1
"back_to_b_vratil_jsem_se__8v5p","I went back and told Betty how things went at Adam's place. Let's hope I've done enough to make Naaz willing to discuss who he'll vote for once he's fallen out with Adam.","","","戻ってビェタにアダムの家での経緯を報告した。アダムと仲違いした後で、ナースは誰に投票するのか… 議論に耳を傾けてくれるといいが",1
"gatherfle_jedna_z_lazebni_33iN","One of the wenches told me the bathhouse once got infested with fleas. I figured if I could fetch some, I could release them around Naaz's tub. But Betty won't appreciate it anymore anyway.","","","かつて浴場にノミが湧いて大変だったことがあると、女の子の1人が教えてくれた。俺はノミを手に入れて、ナースの浴槽の近くにバラまいてやろうと考えた。だが、そうしたところでビェタが喜ぶことはもうないだろう",1
"gatherfle_p_mensi_area_QtY9","One of the girls told me the bathhouse once got infested with fleas. Now there's an idea! If I find something covered in fleas and pour them on something near Naaz's tub, it'll be a nightmare for them. Especially if the little bastards get into Naaz's clean kecks and sheets! So it seems there might be some flea-ridden rags in the beggars encampment. I'm supposed to look by the city wall behind the biggest tent. They say there might be a blanket like the one I'm looking for.","","","かつて浴場にノミが湧いて大変だったことがあると、浴場婦の1人が教えてくれた。それを聞いて思いついた! ノミだらけの何かをナースの浴槽の近くにバラまいておけば、悪夢のような事態をお見舞いできる。あの小さな厄介者たちが、ナースの清潔なズボンやシーツに潜り込んだらどうなるか! 物乞いの区画にノミのたかったボロ布か何かがあるはずだ。一番大きいテントの後ろの壁の近くを探せば、手頃な毛布があるらしい",1
"gathering_beta_vymyslela__FWKw","We wanted to spoil Councillor Jerome Naaz's visit to Adam's bathhouse, but it didn't go quite according to plan.","","","俺たちは参事会員 イェロニーム゠ナースのアダムの浴場でのひと時を台無しにしようと企んだが、思いどおりの展開にはならなかった",1
"gathering_mam_toho_dost_t_hEYw","We want to spoil Councillor Jerome Naaz's visit to Adam's bathhouse, so I asked the bathhouse wenches about him. I think I've found out all I can.","",""," イェロニーム゠ナース参事会員にアダムの浴場で不快な思いをしてもらうため、浴場婦たちから彼のことを聞き出した。必要な情報は出揃ったと思う",1
"gathering_musim_se_poptat_QTs9","I'll go to Adam's place and ask his wenches about that Councillor Naaz. I hear he's a frequent guest, so they're bound to know what he likes and dislikes. Maybe we can spoil his next visit enough to make him change his mind about Adam and get him to vote for Betty.","","","アダムの店に行き、そこの浴場婦たちにナース参事会員のことを聞いてみよう。常連客だそうなので、どんな嗜好の持ち主かは把握しているはずだ。今度、参事会員が店に来た時、最悪な思いをしてもらえるように手を打てば、アダムの評価を下げてビェタに投票してくれるかもしれない",1
"manure_najdi_hnuj_TQ01","One of the girls told me the bathhouse once got infested with fleas. Now there's an idea! If I find something covered in fleas and pour them on something near Naaz's tub, it'll be a nightmare for them. Especially if the little bastards get into Naaz's clean kecks and sheets! 
I could try asking the beggars around Kuttenberg. They might have some flea-ridden rags, or something like that.","","","かつて浴場にノミが湧いて大変だったことがあると、浴場婦の1人が教えてくれた。それを聞いて思いついた! ノミだらけの何かをナースの浴槽の近くにバラまいておけば、悪夢のような事態をお見舞いできる。あの小さな厄介者たちが、ナースの清潔なズボンやシーツに潜り込んだらどうなるか!クッテンバークの物乞いに、ノミのたかったボロ布か何かを持っていないか聞いてみよう",1
"nasleduj__zastupce_mestan_iMs4","At the Italian Court, we were welcomed by the representative of burghers, Jerome Naaz, who escorted us through the courtyard to the Mint and to the Great Hall where the Church Council takes place. ","","","我々はイタリア宮で市民代表の イェロニーム゠ナースから歓迎を受け、中庭を通り、造幣局から教会会議が開催される大広間へと案内された ",1
"nenapadne_vedle_nazovy_ka_QHOo","Next to Naaz s tub is his laundry chest with clean clothes that I wanted to pour the fleas in, but they saw me do it. Sakra! Nothing will come of this now.","","","ナースの浴槽の隣にある清潔な服の入った洗濯物箱にノミを仕込もうとしたが、見つかってしまった。ちくしょう! これでこの企みは失敗だ",1
"nenapadne_vedle_nazovy_ka_zTdh","Naaz's laundry chest with clean clothes is next to his tub. The fleas will love it in there.","","","清潔な服が入ったナースの洗濯物入れは浴槽の隣にある。ノミたちにとってさぞ居心地がいい場所だろう",1
"perfume_pokusil_jsem_se_v_IgqU","In return for the dress the bathhouse wench told me they add some fragrant oil to the councillor's bath, and I'm certain he wouldn't be happy to not have it. So I found it and took it from them, but unfortunately they saw me taking it. That ruined my moment of surprise, when Naaz would be lying in the tub with no oil to pour on him. I hope they can't get him a new one before his next visit.","","","浴場婦は参事会員の風呂に香油を入れていることをドレスの見返りに教えてくれた。香油がなければ、彼は間違いなく気を悪くする。そこで俺は香油を見つけて盗んだが、運の悪いことにその様子を見られてしまった。ナースが浴槽に横たわった瞬間に香油がないというサプライズは、これで台無しになった。次の来訪までに新しい瓶の手配が間に合わないことを願う",1
"pozadej_o_kdyz_projevi_le_n8cP","If the legate shows interest in Kuttenberg wine, Jerome Naaz will surely send some guards to the town to fetch it.","","","特使がクッテンベルクのワインに興味を示せば、それを調達するためにイェロニーム゠ナースは数人の衛兵を街に遣わすだろう",1
"pozadej_o_projevil_zajem__vUHT","Godwin expressed his interest in the wine and Naaz immediately sent two guards to fetch more.","","","ボフタがワインに興味を示すと、ナースはすぐに2人の衛兵に調達を命じた",1
"prepadeni_nasleduj_jerony_AVhG","Follow Jerome Naaz to the Church Council.","","","イェロニーム゠ナースの後に従い、教会会議に向かう",1
"privolej__na_radu_muze_pr_kYIa","More guards from the Court could come to the Council. Godwin just needs to ask Jerome Naaz for more security.","","","宮廷の衛兵をさらに議会へ寄越せるかもしれない。ゴドウィンが イェロニーム゠ナースに警備の強化を頼めばいい",1
"qdesc_sabotazlazni_1SQi","The city council is going to vote soon to choose which baths in Kuttenberg to elevate to City Bathhouse status, which means it won't have to pay high taxes. As might be expected, Betty's Kingfisher bathhouse doesn't have much chance because Adam, her biggest rival, is bribing councillor Jerome Naaz to award him the title.","","","まもなく、クッテンバークの町営浴場を決める投票が開かれる。選ばれた浴場は、町議会から高い税金を免除してもらえる。ビェタのキングフィッシャー浴場が選出される望みは薄い。彼女の最大のライバルであるアダムが、投票のために イェロニーム゠ナース参事会員を買収しているからだ",1
"sabotazla_gathering_info_VOiy","Ask the bathhouse wenches about Councillor Naaz.","","","浴場婦たちにナース参事会員について尋ねる",1
"sabotazla_p2_vysyp_stenic_gGll","Pour the fleas into Naaz's laundry chest unobserved. ","","","ナースの洗濯物の箱にこっそりノミを入れる ",1
"sabotazla_zeptej_se_mani_i6cD","Ask Mary about Councillor Naaz.","","","マーニャにナース参事会員について尋ねる",1
"wine_videli_me_pri_redeni_Zjrg","Kurva! I was seen pouring the brew into the cask, so there's no chance they'll serve this wine to Naaz now. I have to find another way to spoil his visit, otherwise the Kingfisher baths will go down the drain.","","","ちくしょう! 煎じ薬を樽に注いでいるところを見られてしまったので、このワインがナースに供されることはもうない。別の方法で奴の訪問を台無しにしなければ。さもないと浴場〈カワセミのそばで〉はお流れになる",1
"wine_vino_jsem_naredil_do_vY9c","I found Naaz's cask and poured Chamomile decoction into it. Let's hope the Councillor drinks a lot and feels sick as a dog.","","","ナースの酒樽を見つけて、中にカモミール液を注いだ。参事会員がそいつを平らげて、犬のように体調を崩すのを祈ろう",1
"zeptej_se_lazebnice_mi_re_GpbW","One of the bathhouse girls told me to go and see some Mary. It seems she might know something about the councillor. So I'll see if I can find her.","","","ある浴場婦から、マーニャという女と話すよう勧められた。参事会員について何か知っているそうだ。そのマーニャを探してみよう",1
"questionm_p_mari_mi_rekla_1hda","I overheard that Goatskin is friends with someone called Lousy Mary. At first, she didn't want to get her beloved into trouble, but in the end I persuaded her to tell me where Goatskin was hiding. Behind the bathhouse there's a yard that leads to a lane. At the end of this lane there's a barn behind a wall. The barn has a hole in its gable. And that's where Goatskin is hiding.","","","〈山羊皮〉は〈辛辣なマージー〉という女と親しいらしい。初めこそ、恋人を庇おうとした彼女だったが、最終的には〈山羊皮〉の隠れ場所を教えてくれた。浴場の裏手の庭から通りに出て、そこを進むと突き当たりにたたずんでいる壁の後ろに納屋がある。その納屋の切妻屋根には穴が開いており、〈山羊皮〉はそこに隠れている",1
"questionm_p_zjisti_co_o_k_eRG5","I found out that Goatskin is friends with a bathhouse wench called Mary. Maybe she can lead me to him.","","","〈山羊皮〉はマージーという名の浴場婦と親しいそうだ。彼女なら奴の居場所がわかるかもしれない",1
"questionm_p_z_mari_jsem_o_UFGE","I overheard that Goatskin is friends with a certain Lousy Mary. She didn't want to tell me anything, but it was pretty suspicious how she tried to wriggle out of talking to me.","","","〈山羊皮〉は〈辛辣なマージー〉という女と親しいそうだ。会ってはみたが、彼女は何も話したがらない。しかし、必死にはぐらかそうとする姿はかなり怪しかった",1
"qname_sesivanitonici_aSkR","Striped Tonies","","","〈縞模様のトニーク団〉",1
"prijd_zit_kdyz_jsem_rano__s7QU","The miners' tradition of consecrating a ceremonial standard always precedes the annual shooting competition. I promised foreman Vlach to help the miners with their traditional procession. Early in the morning I was supposed to meet my friends the Striped Tonies at the Church of St. John the Baptist in Hoprink. ","","","儀式用の団章旗を聖別するという鉱夫たちの伝統行事では、必ず毎年恒例の射撃大会前に行われる。俺はヴラヒ親方に鉱夫たちの行進を手伝うと約束した。俺は早朝に、フメルナー通りの洗礼者ヨハネ教会で〈縞模様のトニーク団〉の仲間たちと会う予定だ ",1
"cest_francek_houby_na_sac_hUWz","Nee pit for him. He's like te break 'is arum with a kevel...","","","坑道は無理だろ きっと「ケヴェル」で腕を折っちまうぞ…",1
"havi_sesivany__doprdele_c_sYCY","It's not my fucking fault that Preng fucked us over. He stole the stang from you!","","","プランクにハメられたのは俺のせいじゃない お前が団章旗を盗られたからだ!",1
"nada_jorg_prank_ah_ich_sc_havN","Ah, ich schlage dir die Fresse ein! ","","","イッヒ シュラーゲ ディア ディエ フレッセ アイン (顔面に一発お見舞いしてやる)!",1
"najdi_pre_musim_se_podiva_CO8S","I've got to track down the merchant Hensel. Preng told me he left with a wagon for Prague a while ago. The heavy goods wagon won't be moving fast and can't have got too far. Being a merchant, Hensel won't head straight for Prague, so I should catch up with him before he reaches Bylany.","","","ヘンスルという商人を探す。プランクによれば、ヘンスルはしばらく前にプラハへ向けて馬車で出発した。その荷馬車には重い荷物が積まれているため動きが遅く、まだ遠くへは行っていない。しかも商人なら、真っすぐプラハへは行かないだろう。ビラニへつく前に追いつけるはずだ",1
"promluv_s_mrtvy_prank_mi__bR3Z","Preng can't tell me anything now he's dead.","","","プランクが死んだため、これ以上何も聞き出せない",1
"anto_anton_kas_ale_vopatr_7hVM","But careful, I think Else's a little jealous of Tess because of me, so dinna tell her I sent you.","","","だが  エルゼは俺のことでレージに少し嫉妬して るらしい  だから俺の名前は出すなよ",1
"anto_anton_kas_chapu_rad__njse","I understand. If you bring that gift, there'll be a foy in it for ye. I want to make Tess happy.","","","もちろん  贈り物を持ってきてくれたら 報酬は渡す  俺はレージを喜ばせたいんだ",1
"anto_anton_kas_no_jo_rezy_znux","Wey aye… that Tess of mine is a wonderful lass.","","","まったくだ…  俺のレージは最高の女だからな",1
"anto_anton_kas_rezy_rezy__IVP6","Tess, Tess, with yer lovely lips, and yer lovely pair of ti-i.. &lt;hic&gt;.","","","レージ レージ 素敵な唇 君のきれいなおっぱ…",1
"anto_francek__jo_za_to_ty_zVJK","Nae fash aboot me… When Tess sees you've been brawlin' she's going to pull your liggies up to your heed.","","","俺のことはいい…  あんたは喧嘩したことがレージに バレたら  股間を蹴り上げられちまうぞ",1
"anto_francek_no_tak_anton_Vohm","Well Anton, what exactly does Tess like?","","","で アントン レージは何が好きなんだ？",1
"anto_francek_ostatne_nema_bpdh","But you're worried, Anton, reet? Since yer meeting yer Tess tonight, eh?","","","今夜はレージとのデートがあるから心配なんだろ？ アントン",1
"anto_henry_dojdu_rezy_pro_drfB","I'll go and get Tess a gift and be right back.","","","レージへの贈り物を手に入れて  すぐ戻るよ",1
"anto_henry_kde_bydli_ta_e_tzeR","What kind of perfume does Tess like?","","","レージはどんな香水が好きなんだ？",1
"anto_henry_nejaky_darek_s_xFum","What does your Tess actually like, Anton?","","","レージはどんなものが好きなんだ？",1
"fran_anton_kas_ho_ho_ho_j_Ogqx","Ho ho ho… I'm going to sing! I'll serenade Tess about how much I love her.","","","よおし…  歌うぞ！  俺のこの愛が レージのもとに届くように",1
"fran_anton_kas_placeholder_RfrQ","Ah, Tess, Tess, the lass of my heart, the bonniest lassie in all of these parts! &lt;hic&gt;","","","ああ  レージ  レージ  俺のレージ  この土地一の 器量よし！",1
"opil_anton_kas_ja_ti_rekn_dG79","Let me tell ye, marra, I love you! I love Tess more but &lt;hic&gt;…","","","言わせてくれ  お前が好きだ！  レージは もっと好きだが…",1
"poke_francek_anton_neni_c_rZqi","Anton's not poor, he inherited a house from his father, who arranged the marriage years ago with Tess's pa, Linhart. ","","","アントンは貧乏じゃない  父親から受け継いだ 家がある  アントンの父とレージの父リンハルトは 子どもたちを婚約させたんだ",1
"poke_francek_chudak_ceka__FmOK","The poor fellow has to wait until ginger fucker gans to hell, only in the meantime Linhart's looking for a new bridegroom for Tess.","","","気の毒に  あいつはあの赤毛のクソ野郎が地獄に 行くまで待たなきゃならない  だがリンハルトは レージの新しい花婿を探し始めてる",1
"poke_francek_jednoduse_je_t4aO","Tess's father is a reputable cobbler and Anton's just a young yacker…","","","レージの父親は立派な靴屋で  アントンはただの 若い鉱夫だ…",1
"poke_henry_hele_jak_je_to_43yY","Look, what's really going on with Anton and Tess?","","","なあ  アントンとレージの仲は実際どうなんだ？",1
"pris_francek_pane_farar_v_w18b","Father, Anton's in a bad way because they don't want to give him Tess, the cobbler's girl.","","","神父様  靴屋の娘のレージとすんなり結婚させて もらえてれば  アントンはこんな風には…",1
"rezy_else_ach_tak_chapu_r_ZUCi","Ach so, ich verstehe. Tess will get a gift, your friend will have a chance, and that idiot Anton will stay single.","","","そういうことね  レージは贈り物をもらえる あなたのお友達にはチャンス到来  で バカなアントンは独身のまま",1
"rezy_henry_ne_jde_o_anton_4LaX","He's the one who wants to make Tess happy with a nice gift.","","","レージに素敵な贈り物をしたがってる男だ",1
"rezy_henry_prave_a_rezy_b_6TOb","Exactly, and Tess would be happy if she got a flask of your wonderful perfume.","","","そのとおりだ  そしてあんたの素敵な香水を もらえたら  レージは喜ぶ",1
